iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
MEX,North America,Mexico,2021-04-19,2306910.0,1308.0,3581.429,212466.0,127.0,394.857,17709.74,10.041,27.494,1631.064,0.975,3.031,0.93,,,,,,,,,6165630.0,23377.0,47.332,0.179,18080.0,0.139,0.177,5.6,people tested,14571509.0,11288822.0,4111121.0,,203435.0,409764.0,11.19,8.67,3.16,,3146.0,202542.0,0.155,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-04-20,2311172.0,4262.0,3545.714,213048.0,582.0,395.143,17742.458,32.719,27.22,1635.532,4.468,3.033,0.93,,,,,,,,,6187235.0,21605.0,47.498,0.166,17764.0,0.136,0.175,5.7,people tested,15003610.0,11449064.0,4512826.0,,432101.0,370855.0,11.52,8.79,3.46,,2847.0,162649.0,0.125,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-04-21,2315811.0,4639.0,3509.286,213597.0,549.0,397.857,17778.071,35.613,26.94,1639.746,4.215,3.054,0.93,,,,,,,,,6208833.0,21598.0,47.664,0.166,17555.0,0.135,0.176,5.7,people tested,15477517.0,11622868.0,4978670.0,,473907.0,366365.0,11.88,8.92,3.82,,2813.0,148708.0,0.114,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-04-22,2319519.0,3708.0,3440.571,214095.0,498.0,411.714,17806.537,28.466,26.413,1643.569,3.823,3.161,0.93,,,,,,,,,6229672.0,20839.0,47.824,0.16,17415.0,0.134,0.173,5.8,people tested,15874809.0,11807897.0,5347232.0,,397292.0,350443.0,12.19,9.06,4.1,,2690.0,138649.0,0.106,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-04-23,2323430.0,3911.0,3355.857,214504.0,409.0,401.571,17836.561,30.024,25.762,1646.709,3.14,3.083,0.92,,,,,,,,,6249528.0,19856.0,47.977,0.152,17305.0,0.133,0.173,5.8,people tested,16214484.0,11961104.0,5646105.0,,339675.0,319472.0,12.45,9.18,4.33,,2453.0,127687.0,0.098,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-04-24,2326738.0,3308.0,3234.571,214853.0,349.0,375.0,17861.956,25.395,24.831,1649.388,2.679,2.879,0.92,,,,,,,,,6258965.0,9437.0,48.049,0.072,17342.0,0.133,0.173,5.8,people tested,16410034.0,12038498.0,5830079.0,,195550.0,309886.0,12.6,9.24,4.48,,2379.0,120218.0,0.092,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-04-25,2328391.0,1653.0,3255.571,214947.0,94.0,372.571,17874.645,12.69,24.992,1650.11,0.722,2.86,0.92,,,,,,,,,6263816.0,4851.0,48.086,0.037,17366.0,0.133,0.172,5.8,people tested,16501739.0,12054021.0,5917676.0,,91705.0,304809.0,12.67,9.25,4.54,,2340.0,114323.0,0.088,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,477711.3,46.65,14.11,3667.305071
MEX,North America,Mexico,2021-04-26,2329534.0,1143.0,3232.0,215113.0,166.0,378.143,17883.42,8.775,24.811,1651.384,1.274,2.903,0.92,,,,,,,,,6285997.0,22181.0,48.256,0.17,17195.0,0.132,0.171,5.8,people tested,16687189.0,12096308.0,6096954.0,,185450.0,302240.0,12.81,9.29,4.68,,2320.0,115355.0,0.089,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-04-27,2333126.0,3592.0,3136.286,215547.0,434.0,357.0,17910.995,27.575,24.077,1654.716,3.332,2.741,0.92,,,,,,,,,6305864.0,19867.0,48.409,0.153,16947.0,0.13,0.172,5.8,people tested,,,,,,288426.0,,,,,2214.0,102425.0,0.079,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-04-28,2336944.0,3818.0,3019.0,215918.0,371.0,331.571,17940.305,29.31,23.176,1657.564,2.848,2.545,0.92,,,,,,,,,6325277.0,19413.0,48.558,0.149,16635.0,0.128,0.171,5.8,people tested,17357993.0,12235767.0,6752282.0,,,268639.0,13.33,9.39,5.18,,2062.0,87557.0,0.067,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-04-29,2340934.0,3990.0,3059.286,216447.0,529.0,336.0,17970.936,30.631,23.486,1661.625,4.061,2.579,0.92,,,,,,,,,6342907.0,17630.0,48.693,0.135,16176.0,0.124,0.173,5.8,people tested,17718806.0,12354467.0,7100269.0,,360813.0,263428.0,13.6,9.48,5.45,,2022.0,78081.0,0.06,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-04-30,2344755.0,3821.0,3046.429,216907.0,460.0,343.286,18000.269,29.333,23.387,1665.157,3.531,2.635,0.92,,,,,,,,,6359152.0,16245.0,48.818,0.125,15661.0,0.12,0.175,5.7,people tested,18080005.0,12477933.0,7440439.0,,361199.0,266503.0,13.88,9.58,5.71,,2046.0,73833.0,0.057,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-01,2347780.0,3025.0,3006.0,217168.0,261.0,330.714,18023.491,23.222,23.077,1667.16,2.004,2.539,0.92,,,,,,,,,6363584.0,4432.0,48.852,0.034,14946.0,0.115,0.176,5.7,people tested,18326726.0,12572997.0,7650150.0,,246721.0,273813.0,14.07,9.65,5.87,,2102.0,76357.0,0.059,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-02,2348873.0,1093.0,2926.0,217233.0,65.0,326.571,18031.882,8.391,22.462,1667.659,0.499,2.507,0.92,,,,,,,,,6367795.0,4211.0,48.884,0.032,14854.0,0.114,0.176,5.7,people tested,18471669.0,12625860.0,7792707.0,,144943.0,281419.0,14.18,9.69,5.98,,2160.0,81691.0,0.063,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,479062.1,46.13,9.36,3677.674924
MEX,North America,Mexico,2021-05-03,2349900.0,1027.0,2909.429,217345.0,112.0,318.857,18039.766,7.884,22.335,1668.519,0.86,2.448,0.92,,,,,,,,,6387041.0,19246.0,49.032,0.148,14435.0,0.111,0.175,5.7,people tested,18827623.0,12740897.0,,,355954.0,305776.0,14.45,9.78,,,2347.0,92084.0,0.071,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-04,2352964.0,3064.0,2834.0,217740.0,395.0,313.286,18063.288,23.522,21.756,1671.551,3.032,2.405,0.91,,,,,,,,,6405713.0,18672.0,49.176,0.143,14264.0,0.11,0.172,5.8,people tested,19340234.0,12984236.0,8418291.0,,512611.0,331092.0,14.85,9.97,6.46,,2542.0,116886.0,0.09,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-05,2355985.0,3021.0,2720.143,218007.0,267.0,298.429,18086.48,23.192,20.882,1673.601,2.05,2.291,0.92,,,,,,,,,6422009.0,16296.0,49.301,0.125,13819.0,0.106,0.171,5.8,people tested,19951121.0,13328238.0,8790655.0,,610887.0,370447.0,15.32,10.23,6.75,,2844.0,156067.0,0.12,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-06,2358831.0,2846.0,2556.714,218173.0,166.0,246.571,18108.328,21.848,19.627,1674.875,1.274,1.893,0.92,,,,,,,,,6440487.0,18478.0,49.442,0.142,13940.0,0.107,0.168,6.0,people tested,20540830.0,13715159.0,9092249.0,,589709.0,403146.0,15.77,10.53,6.98,,3095.0,194385.0,0.149,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-07,2361874.0,3043.0,2445.571,218657.0,484.0,250.0,18131.689,23.361,18.774,1678.591,3.716,1.919,0.92,,,,,,,,,6457707.0,17220.0,49.575,0.132,14079.0,0.108,0.164,6.1,people tested,21008618.0,14021482.0,9325576.0,,467788.0,418373.0,16.13,10.76,7.16,,3212.0,220507.0,0.169,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-08,2364617.0,2743.0,2405.286,218928.0,271.0,251.429,18152.746,21.058,18.465,1680.671,2.08,1.93,0.92,,,,,,,,,6465449.0,7742.0,49.634,0.059,14552.0,0.112,0.162,6.2,people tested,21228359.0,14148207.0,9440251.0,,219741.0,414519.0,16.3,10.86,7.25,,3182.0,225030.0,0.173,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-09,2365792.0,1175.0,2417.0,218985.0,57.0,250.286,18161.766,9.02,18.555,1681.109,0.438,1.921,0.93,,,,,,,,,6469529.0,4080.0,49.665,0.031,14533.0,0.112,0.16,6.2,people tested,21300414.0,14176406.0,9486795.0,,72055.0,404106.0,16.35,10.88,7.28,,3102.0,221507.0,0.17,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,480135.3,45.61,7.47,3685.91369
MEX,North America,Mexico,2021-05-10,2366496.0,704.0,2370.857,219089.0,104.0,249.143,18167.171,5.404,18.201,1681.907,0.798,1.913,0.93,,,,,,,,,6478910.0,9381.0,49.737,0.072,13124.0,0.101,0.159,6.3,people tested,,,,,,373889.0,,,,,2870.0,218791.0,0.168,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-11,2368393.0,1897.0,2204.143,219323.0,234.0,226.143,18181.734,14.563,16.921,1683.704,1.796,1.736,0.94,,,,,,,,,6497875.0,18965.0,49.883,0.146,13166.0,0.101,0.161,6.2,people tested,21589272.0,14368460.0,9500000.0,,,321291.0,16.57,11.03,7.29,,2466.0,197746.0,0.152,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-12,2371483.0,3090.0,2214.0,219590.0,267.0,226.143,18205.455,23.721,16.996,1685.754,2.05,1.736,0.95,,,,,,,,,6514580.0,16705.0,50.011,0.128,13224.0,0.102,0.161,6.2,people tested,21986456.0,14673682.0,9861173.0,,397184.0,290762.0,16.88,11.26,7.57,,2232.0,192206.0,0.148,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-13,2375115.0,3632.0,2326.286,219901.0,311.0,246.857,18233.337,27.882,17.858,1688.141,2.387,1.895,0.95,,,,,,,,,6529977.0,15397.0,50.129,0.118,12784.0,0.098,0.162,6.2,people tested,22413285.0,14996844.0,10108593.0,,426829.0,267494.0,17.21,11.51,7.76,,2054.0,183098.0,0.141,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-14,2377995.0,2880.0,2303.0,220159.0,258.0,214.571,18255.447,22.109,17.68,1690.122,1.981,1.647,0.96,,,,,,,,,6545369.0,15392.0,50.248,0.118,12523.0,0.096,0.165,6.1,people tested,,,,,,236628.0,,,,,1817.0,161116.0,0.124,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-15,2380690.0,2695.0,2296.143,220384.0,225.0,208.0,18276.136,20.689,17.627,1691.849,1.727,1.597,0.96,,,,,,,,,6552548.0,7179.0,50.303,0.055,12443.0,0.096,0.166,6.0,people tested,,,,,,241197.0,,,,,1852.0,164791.0,0.127,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-16,2381923.0,1233.0,2304.429,220437.0,53.0,207.429,18285.601,9.466,17.691,1692.256,0.407,1.592,0.97,,,,,,,,,6557179.0,4631.0,50.338,0.036,12521.0,0.096,0.164,6.1,people tested,23168462.0,15454195.0,10604476.0,,,266864.0,17.79,11.86,8.14,,2049.0,182541.0,0.14,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,480903.3,45.07,5.37,3691.80949
MEX,North America,Mexico,2021-05-17,2382745.0,822.0,2321.286,220493.0,56.0,200.571,18291.911,6.31,17.82,1692.686,0.43,1.54,0.97,,,,,,,,,6574448.0,17269.0,50.471,0.133,13648.0,0.105,0.163,6.1,people tested,23301884.0,15544106.0,10652500.0,,133422.0,265292.0,17.89,11.93,8.18,,2037.0,181668.0,0.139,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-18,2385512.0,2767.0,2445.571,220746.0,253.0,203.286,18313.153,21.242,18.774,1694.628,1.942,1.561,0.97,,,,,,,,,6591258.0,16810.0,50.6,0.129,13340.0,0.102,0.16,6.2,people tested,,,,,,310474.0,,,,,2383.0,212917.0,0.163,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-19,2387512.0,2000.0,2289.857,220850.0,104.0,180.0,18328.507,15.354,17.579,1695.426,0.798,1.382,0.98,,,,,,,,,6607632.0,16374.0,50.726,0.126,13293.0,0.102,0.159,6.3,people tested,24223297.0,16173646.0,11131624.0,,,319549.0,18.6,12.42,8.55,,2453.0,214281.0,0.164,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-20,2390140.0,2628.0,2146.429,221080.0,230.0,168.429,18348.682,20.175,16.478,1697.192,1.766,1.293,0.99,,,,,,,,,6623315.0,15683.0,50.846,0.12,13334.0,0.102,0.159,6.3,people tested,24988066.0,16819083.0,11384107.0,,764769.0,367826.0,19.18,12.91,8.74,,2824.0,260320.0,0.2,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-21,2392744.0,2604.0,2107.0,221256.0,176.0,156.714,18368.672,19.99,16.175,1698.543,1.351,1.203,1.0,,,,,,,,,6638933.0,15618.0,50.966,0.12,13366.0,0.103,0.158,6.3,people tested,25626413.0,17386061.0,11584756.0,,638347.0,423057.0,19.67,13.35,8.89,,3248.0,319538.0,0.245,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-22,2395330.0,2586.0,2091.429,221597.0,341.0,173.286,18388.524,19.852,16.056,1701.161,2.618,1.33,1.01,,,,,,,,,6645953.0,7020.0,51.02,0.054,13344.0,0.102,0.157,6.4,people tested,26148948.0,17858127.0,11720188.0,,522535.0,461745.0,20.07,13.71,9.0,,3545.0,365197.0,0.28,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-23,2396604.0,1274.0,2097.286,221647.0,50.0,172.857,18398.305,9.78,16.1,1701.545,0.384,1.327,1.02,,,,,,,,,6650340.0,4387.0,51.053,0.034,13309.0,0.102,0.158,6.3,people tested,26478866.0,18170321.0,11784494.0,,329918.0,472915.0,20.33,13.95,9.05,,3630.0,388018.0,0.298,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,481144.9,44.49,1.68,3693.664211
MEX,North America,Mexico,2021-05-24,2397307.0,703.0,2080.286,221695.0,48.0,171.714,18403.701,5.397,15.97,1701.913,0.368,1.318,1.03,,,,,,,,,6667332.0,16992.0,51.184,0.13,13269.0,0.102,0.159,6.3,people tested,26655760.0,18338034.0,11794554.0,,176894.0,479125.0,20.46,14.08,9.05,,3678.0,399133.0,0.306,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-25,2399790.0,2483.0,2039.714,221960.0,265.0,173.429,18422.763,19.062,15.659,1703.948,2.034,1.331,1.03,,,,,,,,,6683128.0,15796.0,51.305,0.121,13124.0,0.101,0.162,6.2,people tested,26953788.0,18610667.0,11832208.0,,298028.0,455885.0,20.69,14.29,9.08,,3500.0,393113.0,0.302,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-26,2402722.0,2932.0,2172.857,222232.0,272.0,197.429,18445.271,22.508,16.681,1706.036,2.088,1.516,1.05,,,,,,,,,6697686.0,14558.0,51.417,0.112,12865.0,0.099,0.167,6.0,people tested,27709853.0,19327543.0,11919690.0,,756065.0,498079.0,21.27,14.84,9.15,,3824.0,450557.0,0.346,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-27,2405772.0,3050.0,2233.143,222661.0,429.0,225.857,18468.686,23.414,17.143,1709.329,3.293,1.734,1.06,,,,,,,,,6712229.0,14543.0,51.529,0.112,12702.0,0.098,0.171,5.8,people tested,,,,,,498123.0,,,,,3824.0,457902.0,0.352,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-28,2408778.0,3006.0,2290.571,223072.0,411.0,259.429,18491.762,23.077,17.584,1712.484,3.155,1.992,1.07,,,,,,,,,6727113.0,14884.0,51.643,0.114,12597.0,0.097,0.174,5.7,people tested,29239997.0,20721248.0,12204779.0,,,516226.0,22.45,15.91,9.37,,3963.0,476455.0,0.366,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-29,2411503.0,2725.0,2310.429,223455.0,383.0,265.429,18512.682,20.919,17.737,1715.424,2.94,2.038,1.08,,,,,,,,,6732832.0,5719.0,51.687,0.044,12411.0,0.095,0.176,5.7,people tested,29861331.0,21259657.0,12320589.0,,621334.0,530340.0,22.92,16.32,9.46,,4071.0,485933.0,0.373,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-05-30,2412810.0,1307.0,2315.143,223507.0,52.0,265.714,18522.715,10.034,17.773,1715.824,0.399,2.04,1.09,,,,,,,,,6736935.0,4103.0,51.718,0.031,12371.0,0.095,0.178,5.6,people tested,30293682.0,21636247.0,12390240.0,,432351.0,544974.0,23.26,16.61,9.51,,4184.0,495132.0,0.38,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,481288.1,43.91,0.98,3694.763532
MEX,North America,Mexico,2021-05-31,2413742.0,932.0,2347.857,223568.0,61.0,267.571,18529.87,7.155,18.024,1716.292,0.468,2.054,1.1,,,,,,,,,6753081.0,16146.0,51.842,0.124,12250.0,0.094,0.182,5.5,people tested,30477703.0,21796967.0,12415247.0,,184021.0,545992.0,23.4,16.73,9.53,,4191.0,494133.0,0.379,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-06-01,2420659.0,6917.0,2981.286,227840.0,,,18582.971,53.101,22.887,1749.087,,,1.11,,,,,,,,,6767839.0,14758.0,51.956,0.113,12102.0,0.093,0.185,5.4,people tested,30990908.0,22043213.0,12604789.0,,513205.0,576731.0,23.79,16.92,9.68,,4427.0,490364.0,0.376,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-06-02,2423928.0,3269.0,3029.429,228146.0,306.0,234.571,18608.066,25.096,23.256,1751.436,2.349,1.801,1.1,,,,,,,,,6781901.0,14062.0,52.063,0.108,12031.0,0.092,0.188,5.3,people tested,31811931.0,22633460.0,12919455.0,,821023.0,586011.0,24.42,17.38,9.92,,4499.0,472274.0,0.363,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-06-03,2426822.0,2894.0,3007.143,228362.0,216.0,204.143,18630.283,22.217,23.085,1753.095,1.658,1.567,1.09,,,,,,,,,6796022.0,14121.0,52.172,0.108,11970.0,0.092,0.19,5.3,people tested,32874857.0,23200887.0,13417362.0,,1062926.0,628562.0,25.24,17.81,10.3,,4825.0,453784.0,0.348,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-06-04,2429631.0,2809.0,2979.0,228568.0,206.0,174.857,18651.847,21.564,22.869,1754.676,1.581,1.342,1.09,,,,,,,,,6810377.0,14355.0,52.282,0.11,11895.0,0.091,0.195,5.1,people tested,33779982.0,23730336.0,13801863.0,,905125.0,648569.0,25.93,18.22,10.6,,4979.0,429870.0,0.33,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-06-05,2431702.0,2071.0,2885.571,228758.0,190.0,147.286,18667.746,15.899,22.152,1756.135,1.459,1.131,1.09,,,,,,,,,6816502.0,6125.0,52.329,0.047,11953.0,0.092,0.196,5.1,people tested,34457602.0,24098361.0,14118256.0,,677620.0,656610.0,26.45,18.5,10.84,,5041.0,405529.0,0.311,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-06-06,2433681.0,1979.0,2981.571,228804.0,46.0,146.429,18682.938,15.192,22.889,1756.488,0.353,1.124,1.1,,,,,,,,,6819812.0,3310.0,52.354,0.025,11840.0,0.091,0.197,5.1,people tested,,,,,,609199.0,,,,,4677.0,360724.0,0.277,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,481432.3,43.36,1.02,3695.870529
MEX,North America,Mexico,2021-06-07,2434562.0,881.0,2974.286,228838.0,34.0,142.571,18689.701,6.763,22.833,1756.749,0.261,1.094,1.1,,,,,,,,,6836976.0,17164.0,52.486,0.132,11985.0,0.092,0.202,5.0,people tested,34658545.0,24224273.0,14193288.0,,,597263.0,26.61,18.6,10.9,,4585.0,346758.0,0.266,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-06-08,2438011.0,3449.0,2478.857,229100.0,262.0,180.0,18716.179,26.477,19.03,1758.76,2.011,1.382,1.1,,,,,,,,,6853818.0,16842.0,52.616,0.129,12283.0,0.094,0.206,4.9,people tested,35166248.0,24570319.0,14358881.0,,507703.0,596477.0,27.0,18.86,11.02,,4579.0,361015.0,0.277,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-06-09,2441866.0,3855.0,2562.571,229353.0,253.0,172.429,18745.773,29.594,19.672,1760.702,1.942,1.324,1.11,,,,,,,,,6870360.0,16542.0,52.743,0.127,12637.0,0.097,0.207,4.8,people tested,36164011.0,25306211.0,14639188.0,,997763.0,621726.0,27.76,19.43,11.24,,4773.0,381822.0,0.293,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
MEX,North America,Mexico,2021-06-10,2445538.0,3672.0,2673.714,229580.0,227.0,174.0,18773.962,28.189,20.526,1762.445,1.743,1.336,1.11,,,,,,,,,6886451.0,16091.0,52.866,0.124,12918.0,0.099,0.209,4.8,people tested,36430953.0,25465992.0,14747978.0,,266942.0,508014.0,27.97,19.55,11.32,,3900.0,323586.0,0.248,44.44,130262220.0,66.444,29.3,6.857,4.321,17336.469,2.5,152.783,13.06,6.9,21.4,87.847,1.38,75.05,0.779,,,,
